"Record ID","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Subspecies","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Precision","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Local Government Areas","IMCRA 4 Regions","IBRA 7 Regions","Maximum elevation in meters","Minimum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Collector","Year","Month","Day","Event Date - parsed","Verbatim event date","Basis Of Record - original","Basis Of Record","Occurrence status","Sex","Preparations","Outlier for layer","Taxonomic Quality","Location Quality"
"4779c1db-054b-4e4a-b4d3-01f63e1a2279","K.287004","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.68166","150.78460","","-33.68166","150.7846","","10000.0","Australia","New South Wales","Penrith (C)","","Sydney Basin","","","","","","McAlpine, Dr. D. K. - Australian Museum","1978","11","25","1978-11-25","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"46d63c96-a65e-4fde-846d-fec10dd1b48b","8811492","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.69352642","151.06965196","","-33.69352642","151.06965196","","4.0","Australia","New South Wales","Hornsby (A)","","Sydney Basin","","","","","","Christie","2017","11","15","2017-11-15","2017-11-15 12:35:49 PM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
"434907f4-6c62-4530-bccb-9d91445af1f7","HEM99","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Como","-34.0045","151.064","WGS84","-34.0045","151.064","","","Australia","New South Wales","Sutherland Shire (A)","","Sydney Basin","","","","","1","J. Freeland","1952","11","25","1952-11-25","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"42b969e1-067a-4b75-9be2-b5b70aa53496","8869185","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-32.7325","152.038333","","-32.7325","152.038333","","1277.0","Australia","New South Wales","Port Stephens (A)","","NSW North Coast","","","","","","Susan Loy","2017","11","20","2017-11-20","2017/11/20 2:07 PM AEDT","HumanObservation","HumanObservation","present","","","","true","true"
"411b2fdb-2293-4386-8c9b-2930b1478290","K287003","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Lane Cove","-33.8146","151.1699","","-33.8146","151.1699","","","Australia","New South Wales","Lane Cove (A)","","Sydney Basin","","","","","","","1978","11","","1978-11-01","","","PreservedSpecimen","present","","","","true","true"
"40d3438e-8ca2-4439-ab1b-3311e18b03c0","K287066","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","","","","","","","","","","","","","","","","","","","","2003","11","15","2003-11-15","","","PreservedSpecimen","present","","","","true",""
"40b5d21d-f967-430f-bae4-cd136668df8e","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr364","ALA species sightings and OzAtlas","","","","","CC-BY","","","120 Caloola Road, Bargo NSW 2574, Australia","-34.2586784362793","150.56141662597656","WGS84","-34.2586784362793","150.56141662597656","","","Australia","New South Wales","Wollondilly (A)","","Sydney Basin","","","","","10","Stephen Snow","2013","11","17","2013-11-17","","","HumanObservation","unknown","","","","true","true"
"404a1fa6-3d02-4047-91b5-9560f9dfdb13","","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","","Bugs, Cicadids, Double Drummer, cicada","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr893","BowerBird","","","","","Creative Commons - license at record level","","","","-28.835764030837062","151.94258595578617","WGS84","-28.835764030837062","151.94258595578617","","","Australia","Queensland","Southern Downs (R)","","New England Tablelands","","","","","","Linda Rogan","2015","11","02","2015-11-02","","","HumanObservation","present","","","","true","true"
"3f56e93d-7d9b-4691-bc02-7b1e604581c7","K.287041","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-32.766","151.850","","-32.766","151.85","","","Australia","New South Wales","Port Stephens (A)","","NSW North Coast","","","","","","Jeffreys, Ms Elizabeth A - Australian Museum - Malacology","1998","11","17","1998-11-17","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"37805531-4c42-4c6a-97d9-702a6df8a2f9","HEM862","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr342","Museums Victoria provider for OZCAM","in16","Museums Victoria","co39","Museums Victoria Entomology Collection","CC-BY","NMV","Entomology","Glen Aplin","-28.75","151.87","WGS84","-28.75","151.87","","","Australia","Queensland","Southern Downs (R)","","New England Tablelands","","","","","1","A. G.","1945","11","","","","PreservedSpecimen","PreservedSpecimen","present","Unknown","specimenForm=pinned","","true","true"
"30efb851-98ba-4967-aff4-3a7100f436a2","K287024","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Noraville","-33.268","151.5538","","-33.268","151.5538","","","Australia","New South Wales","Wyong (A)","","Sydney Basin","","","","","","","1980","11","21","1980-11-21","","","PreservedSpecimen","present","","","","true","true"
"30253e30-fe9d-4b89-89b4-d39d931114c1","K.287053","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.81583","151.16677","","-33.81583","151.16677","","10000.0","Australia","New South Wales","Lane Cove (A)","","Sydney Basin","","","","","","K.A. Hindwood","1942","11","15","1942-11-15","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"301cd96d-f36e-4a6d-8bcb-b405cea08b47","K.287052","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.78082","151.16000","","-33.78082","151.16","","10000.0","Australia","New South Wales","Ku-ring-gai (A)","","Sydney Basin","","","","","","Doolan, D. A.","1965","11","27","1965-11-27","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"2d5f32c7-860f-43d3-b246-11cb172c8b7d","8906647","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-24.30522863","151.0001364732","","-24.30522863","151.0001364732","","30090.0","Australia","Queensland","Gladstone (R)","","Brigalow Belt South","","","","","","ben_revell","2017","11","23","2017-11-23","2017-11-23T21:58","HumanObservation","HumanObservation","present","","","","true","true"
"2d0eb24d-f8cc-4452-b639-99a9f91a8d7c","8757229","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.59463243","150.96093257","","-33.59463243","150.96093257","","7.0","Australia","New South Wales","The Hills Shire (A)","","Sydney Basin","","","","","","Christie","2017","11","11","2017-11-11","2017-11-11 2:34:34 PM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
"292cf0ff-8407-457f-9a15-d694b5c00059","K.287051","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.86527","151.20958","","-33.86527","151.20958","","100000.0","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"27d968ee-a68f-4a63-b0f7-cd9396eba7fc","K287004","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Berkshire Park","-33.663835","150.799578","","-33.663835","150.799578","","","Australia","New South Wales","Penrith (C)","","Sydney Basin","","","","","","","1978","11","25","1978-11-25","","","PreservedSpecimen","present","","","","true","true"
"276becba-4cba-478e-a302-4f3ff2cc1aa6","K.287024","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.26527","151.56777","","-33.26527","151.56777","","10000.0","Australia","New South Wales","","Central Eastern Shelf Province","","","","","","","Chadwick, C. E.","1980","11","21","1980-11-21","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"22de696e-8999-4c83-bfbb-b11a94bcc7f3","K.287054","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.86527","151.20958","","-33.86527","151.20958","","100000.0","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"2110460d-58d9-44e9-8588-159aca4d8b98","K287054","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Sydney","-33.87","151.21","","-33.87","151.21","","","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","","PreservedSpecimen","present","","","","true","true"
"1792e0d6-e5a2-4e36-abf8-80a5441bb2f2","8888304","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.594889922","150.9601783007","","-33.594889922","150.9601783007","","258.0","Australia","New South Wales","The Hills Shire (A)","","Sydney Basin","","","","","","Christie","2017","11","21","2017-11-21","2017-11-21 10:31:00 AM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
"12d127f6-d38f-4caf-b179-0d325467ab58","K.287065","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-34.14963","150.82965","","-34.14963","150.82965","","1000.0","Australia","New South Wales","Campbelltown (C) (ACT)","","Sydney Basin","","","","","","Britton, Dr David R. - Australian Museum - Science","2003","11","15","2003-11-15","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"12a8380f-9d2a-49ee-9d26-3bda41c79f6a","K287055","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Sydney","-33.87","151.21","","-33.87","151.21","","","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","","PreservedSpecimen","present","","","","true","true"
"12a2a444-8743-4242-8aa1-40dc431b9c23","K.287057","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata (Fabricius, 1803)","Double Drummer","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr340","Australian Museum provider for OZCAM","in4","Australian Museum","co9","Australian Museum Entomology Collection","CC-BY","AM","Entomology","","-33.86527","151.20958","","-33.86527","151.20958","","100000.0","Australia","New South Wales","Sydney (C)","","Sydney Basin","","","","","","","1936","11","","1936-11-01","","PreservedSpecimen","PreservedSpecimen","present","","","","true","true"
"0c481010-3126-4232-8e01-b2f362048ff9","K287043","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr717","Australian Museum Cicada Expedition","","","","","CC-BY","AM","","Raymond Terrace","-32.7621","151.7432","","-32.7621","151.7432","","","Australia","New South Wales","Port Stephens (A)","","Sydney Basin","","","","","","","1998","11","17","1998-11-17","","","PreservedSpecimen","present","","","","true","true"
"0af96c98-7f91-4dcc-8a4f-f689b8bd2340","9006456","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-28.8991006415","151.8971473822","","-28.8991006415","151.8971473822","","29558.0","Australia","Queensland","Southern Downs (R)","","New England Tablelands","","","","","","jaya1","2017","11","28","2017-11-28","2017-11-28T10:12","HumanObservation","HumanObservation","present","","","","true","true"
"0565dbba-d9e2-4cdd-8172-3a524932d0b9","8811715","urn:lsid:biodiversity.org.au:afd.taxon:4b9b5bb1-f8b6-4daa-9cc2-17b40c17e266","Thopha saccata","","Thopha saccata","species","Double Drummer","Animalia","Arthropoda","Insecta","Hemiptera","Cicadidae","Thopha","Thopha saccata","","dr1411","iNaturalist","","","","","CC-BY-NC-Int","iNaturalist","Observations","","-33.69149767","151.07213591","","-33.69149767","151.07213591","","4.0","Australia","New South Wales","Hornsby (A)","","Sydney Basin","","","","","","Christie","2017","11","15","2017-11-15","2017-11-15 12:53:03 PM GMT+11:00","HumanObservation","HumanObservation","present","","","","true","true"
